ID,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn
4333.0,1.441066262852137e9,1.85251753383e6,1.0892556745319593e9,3.24482682740999e8,1.184072552221244e9,2.5611809837692901e8,1.2910457348238e8,5.025708109251847e9,1.569295224080553e9,1.28228961228416e8,5014.591961,1.5766478245481e7,9.942828215621e6,6.814965618287e6
4334.0,1.441699619458268e9,1.8596402190089999e6,1.0584469110787424e9,3.15827039870238e8,1.20647896190413e9,2.46718316687262e8,1.27967350232587e8,4.97927842227318e9,1.581164628823979e9,1.39465009365711e8,5015.267629,1.5792979542097002e7,9.969190356107e6,6.841567897226e6
4335.0,1.281979364195632e9,1.893808885306e6,1.2945929662523122e9,3.76605697825572e8,9.197662989802049e8,3.1627648271995205e8,1.10779122640703e8,4.314729622072586e9,1.34682190434086e9,6.4842540145228e7,5005.694279,1.5451716251712002e7,9.66784903559e6,6.560199366339001e6
4336.0,1.236075735424949e9,1.916465781984e6,1.3219635239858954e9,3.82462522363771e8,8.634465506545191e8,3.26100728105729e8,1.03197706315082e8,4.0199529007299094e9,1.29274498507533e9,5.666924965038101e7,5002.472492000001,1.5366568430864e7,9.599790575409e6,6.501208738364002e6
4337.0,1.461216426437253e9,1.837420393656e6,1.018891900990612e9,3.08111722624553e8,1.2378434588732703e9,2.31270877856318e8,1.4242669547261e8,5.542554098304118e9,1.6115410322021978e9,1.5032460576494503e8,5016.682906,1.5852121033779003e7,1.0017085940076001e7,6.883451175701e6
4338.0,1.4428635793266659e9,1.8510906405220001e6,1.0855284859730916e9,3.2364682806485105e8,1.1885022866342092e9,2.5450011080227402e8,1.2995352153070799e8,5.058827513234758e9,1.572955918967191e9,1.30092339640525e8,5014.594993000001,1.5772666254477002e7,9.948044958034001e6,6.819675129831e6
4339.0,1.321822275953623e9,1.8787719655849999e6,1.2589967006226475e9,3.67817256953721e8,9.700659368837721e8,3.0868357523654103e8,1.1509109459246e8,4.483328743716466e9,1.393840606712773e9,7.201833075915e7,5007.296391,1.551458732716e7,9.721497200359e6,6.608894643157001e6
4340.0,1.3909166113647032e9,1.8785939949330003e6,1.1704299067732403e9,3.4362418848654604e8,1.088724380638447e9,2.8636191348125e8,1.14988275688544e8,4.476272550538083e9,1.490074569808241e9,9.915795844353801e7,5010.894035000001,1.5638726714804005e7,9.83039050674e6,6.710427517865e6
4341.0,1.472034031959157e9,1.8167482719730001e6,9.67194351607101e8,2.972616128509741e8,1.258806133273461e9,2.1397903783565202e8,1.57786355171206e8,6.138244775656847e9,1.6305715262803192e9,1.58537494321162e8,5018.452747000001,1.5904421078688003e7,1.0061872924771e7,6.9242928150120005e6
4342.0,1.395033230697099e9,1.8816849016459999e6,1.1556168361830862e9,3.39210472865705e8,1.1015344018206778e9,2.82881553072387e8,1.13230251158614e8,4.407744882891605e9,1.4976462060516791e9,1.0261297535458001e8,5011.60892,1.5646933388656002e7,9.84110066663e6,6.722569465288e6
4343.0,1.3898970688224099e9,1.8873846175660002e6,1.148334093439954e9,3.3673980754745007e8,1.101293743464845e9,2.82033838527968e8,1.10962759789066e8,4.318926711701457e9,1.494290341781879e9,1.04393272959469e8,5011.709833,1.5640900500649001e7,9.838479485918e6,6.7218411609310005e6
4344.0,1.3297449279903412e9,1.899707448735e6,1.2354843805891988e9,3.59635842705307e8,9.89631067760648e8,3.08203832650676e8,1.0679947933856699e8,4.159018799846339e9,1.404634379749891e9,7.488945175955e7,5007.692281000001,1.5504710312106002e7,9.720908101588e6,6.613633419735001e6
4345.0,1.4696471361487002e9,1.8236481000960004e6,9.783158029107028e8,2.9947674214296305e8,1.254735754356333e9,2.1803002441126198e8,1.53911826966609e8,5.988279247341407e9,1.626677605734204e9,1.57030469585504e8,5018.275826000001,1.5890383565018002e7,1.0050568050842002e7,6.914460924316e6
4346.0,1.428272445431585e9,1.866375134639e6,1.101926531176319e9,3.26468548352599e8,1.1679140973041942e9,2.6182498031678796e8,1.22221561844378e8,4.756240639160538e9,1.55196063946536e9,1.23688194033775e8,5014.005625000001,1.5738599368323002e7,9.920757071076e6,6.796138760600001e6
4347.0,1.374575907222922e9,1.8861794847290001e6,1.1879425288433313e9,3.4764121725243104e8,1.0609209432029339e9,2.93837579669757e8,1.11396955887917e8,4.337096720779115e9,1.4661554787606082e9,9.157957153768602e7,5010.340228,1.5597204678002002e7,9.796717458703998e6,6.681014344095e6
4348.0,1.474477727337276e9,1.8119872879830003e6,9.271018952468158e8,2.88331370312399e8,1.265308772635572e9,2.04407424220772e8,1.67258786462677e8,6.505656461599027e9,1.6369749833190212e9,1.6249725598174497e8,5018.894337,1.5914783268838e7,1.007470656123e7,6.9384441104150005e6
4349.0,1.390996795015537e9,1.8891392716960001e6,1.131187352104116e9,3.3210874323201704e8,1.113789860068774e9,2.76309969792861e8,1.1119565073325701e8,4.327235320663973e9,1.501295480594892e9,1.10298685579355e8,5013.219499,1.5652800886565004e7,9.851472284181999e6,6.735482343034e6
4350.0,1.4408590166188228e9,1.8560935570160002e6,1.0826919128357346e9,3.22450341888324e8,1.190064434722708e9,2.54424085774124e8,1.27980441055392e8,4.981300371072671e9,1.5724689615522242e9,1.3160994493340099e8,5014.733593,1.5769821381007e7,9.947857512937002e6,6.821000656083e6
4351.0,1.328685859862406e9,1.887329365117e6,1.2489031031621697e9,3.64501042636855e8,9.82847774741989e8,3.0763091639959204e8,1.12462970032956e8,4.380035991981598e9,1.402941661174537e9,7.4255801312131e7,5007.790413,1.5516681161402002e7,9.725784373529e6,6.614550640687e6
4352.0,1.373564319958945e9,1.8850813836750002e6,1.19137800405876e9,3.4870880388355196e8,1.058173810401053e9,2.9430228984504104e8,1.12007741469014e8,4.361047175713195e9,1.464483841715108e9,9.0919521756163e7,5010.152544999999,1.5597374063409002e7,9.795547466905e6,6.679063187164e6
4353.0,1.438957745504552e9,1.84035530199e6,1.1033286009879308e9,3.28540999819799e8,1.1725954978922582e9,2.59551531187141e8,1.30125904159005e8,5.066086584233272e9,1.562272933238404e9,1.23315187733852e8,5014.434036,1.5776109131156003e7,9.944139248627e6,6.811586038232001e6
4354.0,1.441647566198343e9,1.851446806264e6,1.0889452598163292e9,3.2451607199930197e8,1.184337217541678e9,2.5585627614603397e8,1.29657297295688e8,5.04735020905556e9,1.5698507909834e9,1.2820322478505701e8,5014.484326,1.5767950309488004e7,9.94374048038e6,6.815558514048e6
4355.0,1.4480179361715121e9,1.840599952209e6,1.0798148381697078e9,3.2274578725106704e8,1.1956553093859751e9,2.5145616971698502e8,1.33051219770172e8,5.179319087543561e9,1.5801626988731322e9,1.3214476270162001e8,5014.6960420000005,1.5798866648886003e7,9.966299371271e6,6.833669318488001e6
4356.0,1.4141876576380858e9,1.872885667877e6,1.1285268691928627e9,3.32861355745445e8,1.137565244012778e9,2.7199678410557497e8,1.1814289019392201e8,4.598238427021774e9,1.527704918312275e9,1.1351726067418902e8,5013.028106000001,1.5697255718197003e7,9.884865475309e6,6.762929361478e6
4357.0,1.086293533083995e9,1.926951508117e6,1.4463291607433937e9,4.16383084944664e8,6.801754587013611e8,3.45487971817088e8,1.03194364426287e8,4.0204408693520474e9,1.128857794944736e9,4.2564261860741004e7,4990.833203,1.5234784937352002e7,9.457500326289e6,6.353173317897e6
4358.0,7.29097600595741e8,1.9785886863310002e6,1.6137766311973193e9,4.5798270117903805e8,4.00597357929411e8,3.67403562714318e8,8.4124103881304e7,3.274663656290996e9,8.521250245250331e8,1.23027423929292e8,4976.277023999999,1.5030666193767e7,9.227445953182e6,6.109405669346e6
4359.0,1.4679569706291633e9,1.814944882905e6,1.0062214210757799e9,3.06140004309602e8,1.245343963711239e9,2.25160558907774e8,1.4942213008140302e8,5.814596402971373e9,1.619926652700416e9,1.51969682071253e8,5018.016637000001,1.5894897713600004e7,1.0047194055748e7,6.906832806016e6
4360.0,1.289606941716982e9,1.922674695548e6,1.2182674009307156e9,3.53259909386221e8,9.65390018483583e8,3.07839883993596e8,9.8938460998341e7,3.850946674271409e9,1.37216836347552e9,8.256142175853801e7,5005.58213,1.5454080972036002e7,9.688851436147e6,6.592108601865001e6
4361.0,1.4584028281498652e9,1.842943621581e6,1.0041324478331563e9,3.03857606592234e8,1.2414237809864001e9,2.2891752960795397e8,1.41385883397235e8,5.500605483585078e9,1.611727193991589e9,1.53324365841724e8,5016.554931,1.5852446839229003e7,1.0019092569577001e7,6.886496869236e6
4362.0,1.401423603070126e9,1.8509963128570002e6,1.1680571860207977e9,3.44538792677024e8,1.095521344651261e9,2.83993382481035e8,1.2228959000912e8,4.762586023081167e9,1.501804317141416e9,1.0038071407129002e8,5011.524877000001,1.5684593955325002e7,9.860274938894e6,6.731539877065999e6
4363.0,1.4021061542716908e9,1.875419941092e6,1.153034437732244e9,3.3919523938448197e8,1.109767744031967e9,2.80504378658969e8,1.1648335602154702e8,4.534072000542824e9,1.5067554787124832e9,1.0464932444079202e8,5012.173296,1.5664394971251003e7,9.854642814191e6,6.733995674743e6
4364.0,1.459666648198371e9,1.84072761638e6,1.0143442038699269e9,3.06569886268046e8,1.239459659537333e9,2.3090176910759097e8,1.41013244040926e8,5.487268955645426e9,1.61137467268585e9,1.5170802448747903e8,5016.722707,1.5850385566259e7,1.0017004950749e7,6.884276682968e6
4365.0,9.24821435779307e8,1.9366582677540001e6,1.5540927799646878e9,4.4577285771024704e8,4.9205150585664505e8,3.6580783352136e8,1.03164108548783e8,4.0203849153108816e9,9.610234479267881e8,3.6202012147481e7,4983.174959999999,1.5115203883703e7,9.318547232953e6,6.203799894372001e6
4366.0,-9.994462884527147e9,2.3325754559629997e6,3.6840996473417964e9,1.0047913087173119e9,0.0,255977.24258299998,169806.92373900002,6.757564417381e6,425784.16632200003,9.99488866869347e9,4943.973846,1.4821275080816e7,8.949745117316e6,5.797122150975e6
4367.0,1.4779090978847442e9,1.788318579566e6,8.904548140487717e8,2.8057093057265604e8,1.2708820681913452e9,1.9342671935853598e8,1.77803546676777e8,6.915263235881682e9,1.6421123342266579e9,1.64203236341914e8,5019.262896000001,1.5950973326016001e7,1.0101179040642e7,6.959656301410999e6
4368.0,1.410013652361265e9,1.880698166468e6,1.098739308969913e9,3.24287917292775e8,1.1542685253839931e9,2.64049966096561e8,1.16061181965617e8,4.515819388513097e9,1.534379673446171e9,1.2436602108490601e8,5013.9352690000005,1.5708981911492003e7,9.899688238733001e6,6.779655016693e6
4369.0,4.51257645610402e8,1.984380307019e6,1.7386283770713038e9,4.9349260845956695e8,2.1126899031659e8,3.83383754353253e8,9.0926180340625e7,3.5422260306887546e9,6.85578925010468e8,2.34321279400066e8,4963.481856999999,1.4900021308595e7,9.074911776071e6,5.945284136153e6
4370.0,-6.402579268712524e9,2.262534961763e6,3.157785372295845e9,8.622898506367769e8,4.9492698392694004e7,1.50414722783455e8,4.938491632530001e6,1.97204001950194e8,2.0484591280867898e8,6.607425181521203e9,4948.464579,1.4853572520532e7,8.975834139628e6,5.819824428598e6
4371.0,1.460540881357111e9,1.8291168576330002e6,1.0400348010043516e9,3.13709933730724e8,1.227383598463005e9,2.36065615397117e8,1.4162101805453598e8,5.511747800415146e9,1.605070231914658e9,1.44529350557547e8,5015.801423,1.5855110030028002e7,1.0013159111226e7,6.875759355176e6
4372.0,1.4539710863530502e9,1.8451647183490002e6,1.04713266432299e9,3.14487508282255e8,1.218490758304182e9,2.41894058517002e8,1.3615997369198102e8,5.299409968930583e9,1.5965447905131648e9,1.42573704160115e8,5015.426295000001,1.5818405113271002e7,9.988862885047e6,6.858121145418e6
4373.0,1.4423014444856062e9,1.856647360182e6,1.073665874867462e9,3.2005219431123304e8,1.196938031743375e9,2.51482519381302e8,1.28296529993791e8,4.992941880352946e9,1.5767170811184678e9,1.34415636632862e8,5015.091748,1.5780452537812002e7,9.957141328347e6,6.829715188933e6
4374.0,8.54663077235924e8,1.950028939274e6,1.5878596846566339e9,4.54194706896587e8,4.2033005506565696e8,3.74026434826876e8,9.9473182056335e7,3.876045364875923e9,8.938296719488679e8,3.9166594712944e7,4979.130317000001,1.5054866693103002e7,9.255388803681e6,6.139330398287001e6
4375.0,9.225922254570222e8,1.9521138735500001e6,1.5425897062948356e9,4.41141197609698e8,5.0612354409000003e8,3.64352608597854e8,9.6161459639574e7,3.746400913702854e9,9.66637612327428e8,4.4045386870406e7,4984.475914000001,1.5094970146071002e7,9.314160700466e6,6.208003205391e6
4376.0,1.410507457164651e9,1.8498475795330002e6,1.1545399589257774e9,3.4112090559052e8,1.1140140162202601e9,2.78780686557558e8,1.23564403721061e8,4.811834745306459e9,1.516359106498879e9,1.0585164933422801e8,5012.095872000001,1.5702943968633002e7,9.877636733876001e6,6.748429890843e6
4377.0,1.389018187274956e9,1.8840284867290002e6,1.1636663645416224e9,3.4116060424024e8,1.0910638531062179e9,2.85970303052246e8,1.1207356101953399e8,4.362792550296205e9,1.4891077171779978e9,1.00089529903042e8,5011.187768,1.5633119226577003e7,9.828660880844e6,6.71080973118e6
4378.0,-2.490341090902397e7,2.009301068804e6,1.8778651147313151e9,5.29378708817194e8,1.79872807519426e8,3.74388513057461e8,8.1149170261919e7,3.1595075465864697e9,6.35410490838806e8,6.6031390174783e8,4959.953056,1.4882798046348002e7,9.046281148457e6,5.910894035833e6
4379.0,3.83113747875985e8,2.012059984556e6,1.714000143590417e9,4.827585387506609e8,3.15860160520658e8,3.5817152221758497e8,7.2212063311723e7,2.805724924767006e9,7.462437460499661e8,3.63129998173981e8,4969.412505,1.4974885321913002e7,9.153689598225e6,6.026210444854e6
4380.0,1.20621104537504e9,1.9155743042680002e6,1.3528777187215805e9,3.91254245228996e8,8.23749353259575e8,3.2984023993675804e8,1.04886222033649e8,4.0860590225702424e9,1.2584758152299821e9,5.2264769854942e7,5000.170314000001,1.5340264384354003e7,9.569751005692e6,6.469118826532001e6
4381.0,9.67407231590955e8,1.947742105316e6,1.515538185850487e9,4.3389443461783195e8,5.55295839547471e8,3.59257414855294e8,9.6776533006559e7,3.770403720744849e9,1.0113297874093242e9,4.3922555818369e7,4986.934739,1.5125130159806002e7,9.350508721541e6,6.247564231945001e6
4382.0,1.098743735129428e9,1.9260379200620002e6,1.4371033882712193e9,4.1391309821225e8,6.94611626385015e8,3.43925500236263e8,1.03408643628412e8,4.0288985920182056e9,1.14194577024969e9,4.3202035120262e7,4991.690732,1.5241874637415e7,9.467804908144e6,6.365208988073e6
4383.0,1.44434928311579e9,1.840379752828e6,1.0901198564140134e9,3.2529251032163405e8,1.1853993409818592e9,2.54904520405052e8,1.3180723535133801e8,5.130967404932222e9,1.5721110967382488e9,1.2776181362245901e8,5014.315873,1.5788232085200004e7,9.956256752718e6,6.8237889183e6
4384.0,1.342977407392171e9,1.8947058815120002e6,1.224651663683758e9,3.5707531346347606e8,1.0081086034596891e9,3.04706297099056e8,1.0865847145100701e8,4.231224284116023e9,1.421473372009752e9,7.849596461758101e7,5007.943606,1.5531430949484002e7,9.741051817356e6,6.630421711568999e6
4385.0,1.382178997004768e9,1.863011973792e6,1.1928896399203126e9,3.50706549386291e8,1.063014319610383e9,2.91950985693539e8,1.1943413148197702e8,4.651718724804384e9,1.4743994367858987e9,9.2220439781131e7,5009.997976,1.5633073414686002e7,9.818802019784e6,6.695443602596001e6
4386.0,1.416603990825337e9,1.849262062053e6,1.144664746834762e9,3.38641875244057e8,1.125491677674515e9,2.75424559303128e8,1.2457843490341601e8,4.851106453005674e9,1.525494671881059e9,1.08890681055722e8,5012.572045000001,1.5712881237030003e7,9.888963128532e6,6.760552797587e6
4387.0,1.4573267080270739e9,1.837397413719e6,1.0467076440790185e9,3.14931115841954e8,1.221849522450983e9,2.39633881973926e8,1.3879687846925e8,5.4019890337406435e9,1.600280282894159e9,1.42953574867085e8,5015.433379,1.5835528444104003e7,9.999505954657e6,6.865290664890001e6
4388.0,1.470503934660526e9,1.821932496477e6,9.718642603476993e8,2.98103202382467e8,1.256346649766412e9,2.1619191090351397e8,1.55740611342796e8,6.059040752733984e9,1.628279172012722e9,1.5777523735219598e8,5018.279037,1.5894476453688003e7,1.0053786532166e7,6.917223757632999e6
4389.0,1.434997243004303e9,1.863146813178e6,1.0849239209366057e9,3.22251317709713e8,1.186946465510063e9,2.55381881003322e8,1.2420030154126e8,4.833212199950427e9,1.5665286480546448e9,1.3153140505034201e8,5014.944560999999,1.5764209822521001e7,9.94335269367e6,6.817181445491001e6
4390.0,1.326858946470195e9,1.8692255926380001e6,1.2549721348213172e9,3.6701069657260096e8,9.769241231811382e8,3.07250471606763e8,1.1645414467996901e8,4.536687630577651e9,1.40062873946787e9,7.3769792997675e7,5007.349347,1.5534280947405e7,9.735104276827e6,6.619165502634e6
4391.0,1.44653400358326e9,1.855792595012e6,1.0388202512811755e9,3.11064554524017e8,1.2211317936658468e9,2.4042575814728498e8,1.30762902294774e8,5.087489098677678e9,1.5923204541079059e9,1.45786450524646e8,5015.947009,1.5813419505570002e7,9.987124852938e6,6.858313562244999e6
4392.0,1.441405193265254e9,1.8599703980190002e6,1.0576996728633058e9,3.1557611926713604e8,1.206179533689041e9,2.46849362587227e8,1.2774621930748598e8,4.970638222476305e9,1.5807751155837538e9,1.3936992231849998e8,5015.259721,1.5792258288002003e7,9.968726113009e6,6.841246597648e6
4393.0,1.4724186395227582e9,1.813221514411e6,9.695764164902486e8,2.97901394929391e8,1.258229545870386e9,2.143846139331e8,1.57727945688293e8,6.136434912542591e9,1.6303421054917789e9,1.57923465969021e8,5018.424424000001,1.5909948085358001e7,1.0064597015295e7,6.92550571449e6
4394.0,1.465333878993438e9,1.83037249743e6,1.0061562253113134e9,3.05646145282898e8,1.244033565402355e9,2.26453955950645e8,1.47176298585956e8,5.727315369632303e9,1.617663819938956e9,1.5232994094551802e8,5017.423049,1.5871136697565e7,1.0032314223784e7,6.896700292166999e6
4395.0,1.453000979925929e9,1.845505619078e6,1.0524381388216636e9,3.15736168500946e8,1.2154740602536922e9,2.4339117514186895e8,1.3522478489897898e8,5.263057284090251e9,1.59409002029454e9,1.41089040368611e8,5015.276445,1.5814623245915001e7,9.985175333968e6,6.854498286586e6
4396.0,1.4573868222318783e9,1.8342337304880002e6,1.0502894960013099e9,3.15946371106843e8,1.22011346078991e9,2.4011517227720797e8,1.38971990327468e8,5.409026569522387e9,1.599200623394586e9,1.41813801162708e8,5015.238912999999,1.5839714525288003e7,1.0000709141233e7,6.864885531995e6
4397.0,1.4512405718596702e9,1.850987846128e6,1.0310312657270439e9,3.0966951537411904e8,1.2280924806481771e9,2.37115089308e8,1.34189737018534e8,5.221181198902948e9,1.5993973069747107e9,1.4815673511504102e8,5016.132631,1.5826524513481002e7,9.997758418357e6,6.867612596751001e6
4398.0,1.377898112446826e9,1.887673984367e6,1.1784857274657767e9,3.44902575794292e8,1.070012373542546e9,2.91570397554958e8,1.10656570828656e8,4.307852522331364e9,1.4722393419261599e9,9.4341229479334e7,5010.439740999999,1.5605945747067e7,9.805708702065e6,6.690128460835001e6
4399.0,1.392727219976596e9,1.889275553918e6,1.1137177661585987e9,3.27487981605629e8,1.128269028836584e9,2.69928699552017e8,1.11879883169238e8,4.353574986435381e9,1.510077611557839e9,1.1735039158124301e8,5013.582359,1.5669886892419e7,9.867556696214002e6,6.751180932843001e6
4400.0,1.463698632955927e9,1.8330437250700002e6,1.0129486351951766e9,3.07109596014724e8,1.2408862774945192e9,2.2852686232461697e8,1.4534281968286398e8,5.655994176273903e9,1.6147559595019999e9,1.51057326546073e8,5017.381498000001,1.5863785767791001e7,1.0025994731034e7,6.890908925620001e6
4401.0,1.453365730033155e9,1.8390615827350002e6,1.0622802010182275e9,3.1864725159928e8,1.2105182135115e9,2.44774148900688e8,1.3627490439769e8,5.304652742289961e9,1.5915672668098779e9,1.38201536776723e8,5015.008987,1.5819395479474e7,9.984812591813002e6,6.851341952500001e6
4402.0,1.4035991421188679e9,1.8694950555770001e6,1.157347959416636e9,3.4092976279789305e8,1.105396355914049e9,2.82016266389556e8,1.19082003035324e8,4.636391875448584e9,1.506494625338929e9,1.02895483220061e8,5011.759208,1.5665099525943002e7,9.852970230522e6,6.730925266598e6
4403.0,1.46110608217836e9,1.8323032835990002e6,1.0338071640222787e9,3.1212315607994103e8,1.2314573057336822e9,2.34296681157286e8,1.42154983610046e8,5.532220413541912e9,1.607908970501014e9,1.46802888322654e8,5016.492209000001,1.5855072124939002e7,1.0014719658333e7,6.878223236749001e6
4404.0,1.087073092359861e9,1.948670124517e6,1.3990636427472696e9,4.0101715133862305e8,7.258058395850731e8,3.4124970176069397e8,9.1585839643275e7,3.5666289413840647e9,1.158641380989042e9,7.1568288629181e7,4992.416375,1.5218703753257003e7,9.465070393736e6,6.373662103632e6
4405.0,1.395714699120274e9,1.868251480835e6,1.1716107580229533e9,3.4481818116827905e8,1.088530089436983e9,2.86387973425625e8,1.19059139884499e8,4.6361286463701515e9,1.4939772027471068e9,9.8262503626833e7,5011.352602000001,1.5650096717682002e7,9.836891937594e6,6.71423185989e6
4406.0,1.457520184399461e9,1.8394509677070002e6,1.0415962867554344e9,3.1366391664013404e8,1.224336336651287e9,2.38138066120162e8,1.3939706513251698e8,5.42523704625285e9,1.601871467903966e9,1.4435128350450498e8,5015.441637,1.5833333194972003e7,9.998997225407999e6,6.8656982093360005e6
4407.0,1.407895861968149e9,1.871940059142e6,1.1459676188633173e9,3.3766704374764395e8,1.119084577412018e9,2.77791685321446e8,1.18365073739441e8,4.607243743902199e9,1.515241336472905e9,1.0734547450475602e8,5012.394093999999,1.5676894278585002e7,9.866640363820001e6,6.745778227195e6
4408.0,1.361915508736624e9,1.901996117167e6,1.1323377562759712e9,3.3160078426339704e8,1.086893005737249e9,2.78607727041531e8,1.0734600335878901e8,4.176589301157549e9,1.472846736137569e9,1.1093122740094501e8,5012.60423,1.5603833698357001e7,9.819586073184e6,6.712945649340001e6
4409.0,1.381553700640178e9,1.86278562475e6,1.1937474644726415e9,3.5092062809893703e8,1.06149690032425e9,2.92417232693176e8,1.19339368266187e8,4.648075261173037e9,1.4732535012836127e9,9.169980064343502e7,5009.906808,1.5631087634108003e7,9.817097337318001e6,6.6938902828790005e6
4410.0,1.449853324468203e9,1.837394701343e6,1.075893107120372e9,3.2196076760855204e8,1.199361951896914e9,2.49651160237755e8,1.34394257249297e8,5.231485372215926e9,1.583407369383966e9,1.33554044915763e8,5014.851026,1.5808303331001002e7,9.972949886564001e6,6.8388544551490005e6
4411.0,-6.42610163777585e9,2.219016720027e6,3.186847360585664e9,8.72606476757373e8,5.2980647436505996e7,1.8942980824583298e8,1.6061772994196e7,6.35486042901877e8,2.58472228676535e8,6.684573866452385e9,4950.407502,1.4855636695018e7,8.981059182419e6,5.826575372699e6
4412.0,1.470775722460423e9,1.82208685321e6,9.635357764010445e8,2.96214648806325e8,1.257759894707817e9,2.1410081347729194e8,1.5755322221808702e8,6.129230127774025e9,1.6294139304031959e9,1.5863820794277298e8,5018.3305390000005,1.5894759877618002e7,1.0055964086305e7,6.920398661836e6
4413.0,1.465054794936862e9,1.830683943559e6,1.007948309311028e9,3.06038245909254e8,1.243324943437633e9,2.26971110533837e8,1.46721083268332e8,5.709596284478495e9,1.617017137239802e9,1.5196234230294e8,5017.423049,1.5869326934227e7,1.0031112337459e7,6.895816588475999e6
4414.0,8.807711820395939e8,1.9541305401980001e6,1.5687565120692756e9,4.48323020743482e8,4.5672068655847305e8,3.6983960467161e8,9.6364122737535e7,3.7547281995079155e9,9.22924413967618e8,4.2153231928023994e7,4981.8950079999995,1.5067176471266001e7,9.278417222286e6,6.168078790345e6
4415.0,1.4382794897093642e9,1.859714825106e6,1.0827582011889114e9,3.2209812869652796e8,1.189407359693974e9,2.5460771532133102e8,1.2625061344252202e8,4.913413534917887e9,1.5702656884578269e9,1.3198619874846299e8,5014.747739,1.5768404209301002e7,9.946692321022e6,6.820044760893e6
4416.0,1.474400042428374e9,1.810094785224e6,9.444110895596104e8,2.92336868937688e8,1.2630970959018059e9,2.0800989248810598e8,1.63884847615329e8,6.374538160595615e9,1.634991836005241e9,1.6059179357686698e8,5018.830686,1.5916705627813002e7,1.0073241190404002e7,6.935166088962e6
4417.0,1.464885748927557e9,1.8171007711510002e6,1.0233488791737106e9,3.10031960655965e8,1.237855209421062e9,2.30162423766824e8,1.45735853562846e8,5.671748828241392e9,1.613753486750732e9,1.48867737823175e8,5017.335727000001,1.5885721070503002e7,1.0037421577634e7,6.896668958969999e6
4418.0,1.387730923995858e9,1.879336597915e6,1.1751509968993478e9,3.44843820407884e8,1.083023101201313e9,2.87627320295653e8,1.14665306139422e8,4.463817229811338e9,1.4853157276363878e9,9.758480364052999e7,5010.875685,1.5632183082999004e7,9.824689116057001e6,6.705108814684001e6
4419.0,1.438814952517017e9,1.862132925511e6,1.0616133467822087e9,3.16271731338063e8,1.202020303740981e9,2.48783357949725e8,1.25995371397481e8,4.90248340620111e9,1.5767990330881867e9,1.3798408057117e8,5015.119981000001,1.5783012396244e7,9.961914043743e6,6.835724441341001e6
4420.0,1.3052175139547882e9,1.893435686687e6,1.2714031229276063e9,3.70205654947918e8,9.52303324987469e8,3.1202368316983104e8,1.1043765193993701e8,4.300880594071304e9,1.374764660097237e9,6.9547146142449e7,5006.9749520000005,1.5480138877421003e7,9.694319774761e6,6.585704861584e6
4421.0,1.46487947149533e9,1.8307767912460002e6,1.0093718836807799e9,3.0640996720490897e8,1.242683124465953e9,2.2705879588637397e8,1.46640728630513e8,5.706566470194314e9,1.61638264898284e9,1.5150317748751e8,5017.391173999999,1.5869306192377001e7,1.0030525412807e7,6.894921316713001e6
4422.0,8.75800797135435e8,1.949733303326e6,1.576195386217971e9,4.50894640316293e8,4.4489467206248295e8,3.71326754954087e8,9.8919098022091e7,3.854248080421821e9,9.15140525038661e8,3.9339727903226e7,4981.486945,1.506956630435e7,9.27428284728e6,6.160410860685e6
4423.0,1.0488457681779191e9,1.9437970162159998e6,1.4542545184177284e9,4.1712787223389006e8,6.48650417319906e8,3.50550121854683e8,9.6545551636424e7,3.7607173219934044e9,1.0957460908110132e9,4.6900322633094e7,4990.200881000001,1.5174621006799001e7,9.413772276061e6,6.318377173811999e6
4424.0,1.102686047529643e9,1.923700210694e6,1.4357252356379702e9,4.13708479715779e8,6.984180265854551e8,3.43746651775339e8,1.0421625216667598e8,4.0602928326609645e9,1.14638093052747e9,4.3694882997827e7,4991.7584449999995,1.5249258153712e7,9.472507663695e6,6.368466497920999e6
4425.0,1.456919643135854e9,1.8363826526070002e6,1.0500964492059127e9,3.1579247164053696e8,1.2196549424480531e9,2.40508571284838e8,1.3849487479076898e8,5.390464007136148e9,1.5986583885236602e9,1.41738745387806e8,5015.308286,1.5834561076340003e7,9.997971498417001e6,6.863448543133e6
4426.0,1.3706194043147821e9,1.8627125313450003e6,1.2073740038871906e9,3.54516763942627e8,1.043381329484282e9,2.95986519291174e8,1.18770329049429e8,4.626039861788755e9,1.4581381778248851e9,8.7518773510103e7,5009.576085,1.5613952064895002e7,9.801337760727998e6,6.678690291516e6
4427.0,7.119981326549511e8,1.957728370432e6,1.6500462923319614e9,4.71175998634869e8,3.13016007723383e8,3.81812234309478e8,9.955932929591301e7,3.879951799794583e9,7.94387571328774e8,8.2389438673823e7,4972.185241,1.4976359640019001e7,9.167185076993998e6,6.045971231999e6
4428.0,1.411727355236228e9,1.8490002703890002e6,1.1527049597787938e9,3.40660263490209e8,1.115871402487626e9,2.78411249355652e8,1.23751016533818e8,4.819133650931949e9,1.518033668377096e9,1.0630631314086801e8,5011.979158,1.5706477826179001e7,9.880388694815e6,6.750809452008001e6
